"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 19:03:46 GMT 2024","Wed Feb 21 19:03:46 GMT 2024","12","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:03:48 GMT 2024","Wed Feb 21 19:03:48 GMT 2024","88","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"passed","Wed Feb 21 19:03:51 GMT 2024","Wed Feb 21 19:03:51 GMT 2024","36","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidIdShouldBeAvailable","creatingProjectWithValidIdShouldBeAvailable","Creating project with valid id should be available"
"failed","Wed Feb 21 19:03:45 GMT 2024","Wed Feb 21 19:03:45 GMT 2024","57","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","Creating build configuration with invalid name should not be available"
"passed","Wed Feb 21 19:03:52 GMT 2024","Wed Feb 21 19:03:52 GMT 2024","55","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithoutIdWillUseNameAsId","creatingProjectWithoutIdWillUseNameAsId","When create project without id it's name will be used as id"
"passed","Wed Feb 21 19:03:52 GMT 2024","Wed Feb 21 19:03:53 GMT 2024","59","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithoutParentWillBeCreatedInRoot","creatingProjectWithoutParentWillBeCreatedInRoot","Creating project without specifying parent will be create in Root"
"failed","Wed Feb 21 19:03:45 GMT 2024","Wed Feb 21 19:03:45 GMT 2024","66","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Wed Feb 21 19:03:47 GMT 2024","Wed Feb 21 19:03:47 GMT 2024","101","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:03:51 GMT 2024","Wed Feb 21 19:03:51 GMT 2024","48","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidIdShouldBeAvailable","creatingProjectWithValidIdShouldBeAvailable","Creating project with valid id should be available"
"passed","Wed Feb 21 19:03:49 GMT 2024","Wed Feb 21 19:03:49 GMT 2024","87","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithoutStepsShouldBeAvailable","creatingBuildConfigurationWithoutStepsShouldBeAvailable","Creating build configuration without steps should be available"
"failed","Wed Feb 21 19:03:46 GMT 2024","Wed Feb 21 19:03:46 GMT 2024","17","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:03:51 GMT 2024","Wed Feb 21 19:03:51 GMT 2024","87","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Wed Feb 21 19:03:53 GMT 2024","Wed Feb 21 19:03:53 GMT 2024","142","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","nonAdminShouldNotHaveRightsToCreateBuildConfig","nonAdminShouldNotHaveRightsToCreateBuildConfig","Non admin should not have rights to create build configuration"
"failed","Wed Feb 21 19:03:46 GMT 2024","Wed Feb 21 19:03:46 GMT 2024","11","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:03:50 GMT 2024","Wed Feb 21 19:03:50 GMT 2024","68","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectInRootShouldBeAvailable","creatingProjectInRootShouldBeAvailable","Creating project in Root project should be available"
"passed","Wed Feb 21 19:03:48 GMT 2024","Wed Feb 21 19:03:48 GMT 2024","68","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"passed","Wed Feb 21 19:03:51 GMT 2024","Wed Feb 21 19:03:51 GMT 2024","66","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Wed Feb 21 19:03:53 GMT 2024","Wed Feb 21 19:03:53 GMT 2024","140","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingTwoProjectsWithSameNameInDifferentParentsShouldBeAvailable","creatingTwoProjectsWithSameNameInDifferentParentsShouldBeAvailable","Creating two projects with same name in different parent projects should be available"
"passed","Wed Feb 21 19:03:51 GMT 2024","Wed Feb 21 19:03:51 GMT 2024","45","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidIdShouldBeAvailable","creatingProjectWithValidIdShouldBeAvailable","Creating project with valid id should be available"
"passed","Wed Feb 21 19:03:50 GMT 2024","Wed Feb 21 19:03:50 GMT 2024","22","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
"failed","Wed Feb 21 19:03:45 GMT 2024","Wed Feb 21 19:03:45 GMT 2024","52","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Wed Feb 21 19:01:58 GMT 2024","Wed Feb 21 19:02:11 GMT 2024","13475","Surefire suite","Surefire test","com.example.teamcity.setup.AgentSetupTest","com.example.teamcity.setup.AgentSetupTest","authorizeAgentTest","authorizeAgentTest","Authorization agent after setup infra"
"passed","Wed Feb 21 19:03:50 GMT 2024","Wed Feb 21 19:03:50 GMT 2024","86","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithDeletedProjectsDataShouldBeAvailable","creatingProjectWithDeletedProjectsDataShouldBeAvailable","Creating project with deleted project data should be available"
"passed","Wed Feb 21 19:03:53 GMT 2024","Wed Feb 21 19:03:53 GMT 2024","91","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","nonAdminShouldNotHaveRightsToCreateProject","nonAdminShouldNotHaveRightsToCreateProject","Non admin should not have rights to create project"
"failed","Wed Feb 21 19:03:50 GMT 2024","Wed Feb 21 19:03:50 GMT 2024","41","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
