"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","77","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","22","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","15","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:31:27 GMT 2024","Wed Feb 21 19:31:27 GMT 2024","85","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidIdShouldBeAvailable","creatingBuildConfigurationWithValidIdShouldBeAvailable","Creating build configuration with valid id should be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","51","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithNonExistedLocatorShouldNotBeAvailable","creatingProjectWithNonExistedLocatorShouldNotBeAvailable","Creating project with non existed locator should not be available"
"passed","Wed Feb 21 19:31:31 GMT 2024","Wed Feb 21 19:31:31 GMT 2024","62","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithoutStepsShouldBeAvailable","creatingBuildConfigurationWithoutStepsShouldBeAvailable","Creating build configuration without steps should be available"
"failed","Wed Feb 21 19:31:37 GMT 2024","Wed Feb 21 19:31:37 GMT 2024","65","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightsToCreateBuildConfig","unauthorizedUserShouldNotHaveRightsToCreateBuildConfig","Unauthorized user should not have rights to create build configuration"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","85","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","17","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","19","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"failed","Wed Feb 21 19:31:37 GMT 2024","Wed Feb 21 19:31:37 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightsToCreateProject","unauthorizedUserShouldNotHaveRightsToCreateProject","Unauthorized user should not have rights to create project"
"passed","Wed Feb 21 19:31:30 GMT 2024","Wed Feb 21 19:31:30 GMT 2024","104","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"passed","Wed Feb 21 19:31:29 GMT 2024","Wed Feb 21 19:31:30 GMT 2024","93","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","22","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Wed Feb 21 19:31:32 GMT 2024","Wed Feb 21 19:31:32 GMT 2024","75","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectInRootShouldBeAvailable","creatingProjectInRootShouldBeAvailable","Creating project in Root project should be available"
"passed","Wed Feb 21 19:31:36 GMT 2024","Wed Feb 21 19:31:36 GMT 2024","105","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingTwoProjectsWithSameNameInDifferentParentsShouldBeAvailable","creatingTwoProjectsWithSameNameInDifferentParentsShouldBeAvailable","Creating two projects with same name in different parent projects should be available"
"failed","Wed Feb 21 19:31:25 GMT 2024","Wed Feb 21 19:31:25 GMT 2024","108","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","94","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithNameAsLocatorShouldBeAvailable","creatingProjectWithNameAsLocatorShouldBeAvailable","Creating project with name as locator should be available"
"passed","Wed Feb 21 19:31:29 GMT 2024","Wed Feb 21 19:31:29 GMT 2024","93","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:31:01 GMT 2024","Wed Feb 21 19:31:11 GMT 2024","10096","UI Suite","UI Test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","creatingTwoProjectsWithSameNameShouldNotBeAvailable","creatingTwoProjectsWithSameNameShouldNotBeAvailable","Creating two projects with same name should not be available"
"failed","Wed Feb 21 19:31:25 GMT 2024","Wed Feb 21 19:31:25 GMT 2024","91","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
